ano_publicacao_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_1;unnamed_6;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_14;unnamed_15;unnamed_16;unnamed_17;unnamed_18;unnamed_19;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2025;2260;FUNDACAO EZEQUIEL DIAS;LAS DO BRASIL COMERCIO DE PRODUTOS ANALITICOS E LABORATORIAIS LTDA;06.880.842/0001-61;LAS DO BRASIL COMERCIO DE PRODUTOS ANALITICOS E LABORATORIAIS LTDA;;PESSOA JURÍDICA;2261032 000336/2024;9470480;SIM;Vigente publicado;Fornecimento;aquisição de PADRÕES DE REFERÊNCIA;;;;;;;2025-07-30;2025-08-01;2026-08-01;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196057;41004,0;41004,0;32034,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LBF COMERCIO E SERVICOS LTDA;29.030.802/0001-26;LBF COMERCIO E SERVICOS LTDA;;PESSOA JURÍDICA;2261032 000073/2025;9472749;SIM;Vigente publicado;Fornecimento;Compra de REAGENTES PARA SINTESE, KIT DE SUBSTRATO 3,3 DIAMINOBENZIDINA, KIT DE TRANSFECÇÃO, KIT P/DETERMINACAO DE FATORES DA COAGULACAO, KIT PARA QUANTIFICACAO DE PROTEINA E KIT DE TRANSCRICAO DE RNA;;;;;;;2025-07-29;2025-08-01;2026-08-01;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197018;32704,0;32704,0;32704,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LBF COMERCIO E SERVICOS LTDA;29.030.802/0001-26;LBF COMERCIO E SERVICOS LTDA;;PESSOA JURÍDICA;2261032 000184/2025;9480668;SIM;Vigente publicado;Fornecimento;PROTEÍNAS;;;;;;;2025-11-12;2025-11-14;2026-11-14;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198825;18407,0;18407,0;0,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LBF COMERCIO E SERVICOS LTDA;29.030.802/0001-26;LBF COMERCIO E SERVICOS LTDA;;PESSOA JURÍDICA;2261032 000198/2025;9480575;SIM;Vigente publicado;Fornecimento;ANTICORPO ANTI-IGM HUMANA NÃO CONJUGADA E KIT PARA CITOMETRO DE FLUXO;;;;;;;2025-10-31;2025-11-05;2026-11-05;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198800;19544,0;6170,0;6170,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LBF COMERCIO E SERVICOS LTDA;29.030.802/0001-26;LBF COMERCIO E SERVICOS LTDA;;PESSOA JURÍDICA;2261032 000319/2025;9483898;SIM;Vigente publicado;Fornecimento;Aquisição de KITS E REAGENTES PARA EXTRAÇÃO E AMPLIFICAÇÃO DE ACIDOS NUCLEICOS.;;;;;;;2025-11-17;2025-11-18;2026-11-18;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Proced. anterior com ausência de licitantes interessados ou de propostas vál;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199540;66340,0;19902,0;19902,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LICITAPHARMA DISTRIBUIDORA DE PRODUTOS VETERINARIOS, HOSPITALARES E MEDICAMENTOS LTDA;49.542.190/0001-68;LICITAPHARMA DISTRIBUIDORA DE PRODUTOS VETERINARIOS, HOSPITALARES E MEDICAMENTOS LTDA;;PESSOA JURÍDICA;2261032 000382/2024;9450308;SIM;Vigente publicado;Fornecimento;Aquisição de MEDICAMENTOS: XILAZINA, TIOPENTAL SODICO, ALANTOINA + ASSOCIACOES, EMBUTRAMIDA + ASSOCIACOES, MATA BICHEIRA, MOXIDECTINA, SULFADIAZINA DE PRATA + ASSOCIACOES, BENZILPENICILINA + ASSOCIACOES, VACINA, VITAMINA E SUPLEMENTO MINERAL VETERINARIO.;;;;;;;2025-02-18;2025-02-20;2030-02-20;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193572;68545,6;12649,62;12649,62
2025;2260;FUNDACAO EZEQUIEL DIAS;LICITAPRO CONSULTORIA LTDA;60.342.095/0001-53;LICITAPRO CONSULTORIA LTDA;;PESSOA JURÍDICA;2261032 000271/2025;9478842;SIM;Vigente publicado;Serviço;SUBSCRIÇÃO DE LICENÇA DE SOFTWARE COMBISTATS;;;;;;;2025-09-16;2025-09-17;2026-09-17;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198247;10900,0;10900,0;10900,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LICITAPRO CONSULTORIA LTDA;60.342.095/0001-53;LICITAPRO CONSULTORIA LTDA;;PESSOA JURÍDICA;2261032 000332/2025;9485427;SIM;Vigente publicado;Serviço;Prestação de serviços de Subscrição de Licença do Canva Equipes;;;;;;;2025-12-02;2025-12-04;2026-12-04;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199730;1056,82;0,0;0,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0002-35;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000040/2025;9471531;SIM;Vigente publicado;Serviço;Manutenção Preventiva, Manutenção Corretiva com Fornecimento de Peças, Calibração e Qualificação para Equipamentos Thermo Fisher;;;;;;;2025-07-16;2025-07-17;2030-07-17;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Fornecedor exclusivo;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196493;3391703,82;957480,57;185441,98
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0002-35;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000094/2025;9478847;SIM;Vigente publicado;Fornecimento;EQUIPAMENTOS, UTENSÍLIOS E ACESSÓRIOS - CONTADOR DE CÉLULAS E COLÔNIAS, AGREGÔMETRO DE PLAQUETAS, MICROSCÓPIO e SISTEMA DE FOTODOCUMENTAÇÃO;;;;;;;2025-10-23;2025-10-28;2027-10-28;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198251;218325,9;218325,9;218325,9
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0002-35;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000291/2025;9481048;SIM;Vigente publicado;Fornecimento;Base de oligonucleotideos - edição genica por crispr;;;;;;;2025-10-24;2025-10-30;2026-10-30;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Proced. anterior com ausência de licitantes interessados ou de propostas vál;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198952;8324,69;8324,69;8324,69
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000002/2025;9470543;SIM;Vigente publicado;Fornecimento;Aquisição de REAGENTES E PRODUTOS PARA MICROSCOPIA/MICROBIOLOGIA.;;;;;;;2025-07-29;2025-07-30;2030-07-30;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196054;3158,61;1504,16;1504,16
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000015/2025;9474220;SIM;Vigente publicado;Fornecimento;GENTAMICINA E SORO FETAL BOVINO;;;;;;;2025-08-27;2025-08-28;2026-08-28;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de produtos para pesquisa e desenvolvimento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197459;6002,61;6002,61;6002,61
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000071/2025;9480400;SIM;Vigente publicado;Fornecimento;Compra de KIT - EXTRAÇÃO/AMPLIFICAÇÃO;;;;;;;2025-10-30;2025-10-31;2030-10-31;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198718;74734,7;14946,94;14946,94
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000072/2025;9475163;SIM;Vigente publicado;Fornecimento;COMPRA DE KIT PARA RT-PCR, KIT PARA CONTROLE DA QUALIDADE DE SISTEMA DE PCR E  FLUOROMETRO.;;;;;;;2025-08-28;2025-09-01;2026-09-01;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197738;34425,76;34425,76;34425,76
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000122/2025;9474108;SIM;Vigente publicado;Fornecimento;aquisição de Padrão para Proteína, reagentes para dosagem de Proteínas, Proteína G Recombinante;;;;;;;2025-09-29;2025-09-30;2026-09-30;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197424;1645,57;1645,57;1645,57
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000161/2025;9473204;SIM;Vigente publicado;Fornecimento;INSUMOS PARA LABORATÓRIO - THERMO FISCHER (Placa para Equipamentos e Kit Quantificação de Ácidos Nucleicos).;;;;;;;2025-08-26;2025-08-27;2026-08-27;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Fornecedor exclusivo;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197161;9098,4;0,0;0,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000184/2025;9480669;SIM;Vigente publicado;Fornecimento;REAGENTE PARA DOSAGEM DE PROTEÍNAS;;;;;;;2025-11-12;2025-11-14;2028-11-14;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198826;5377,65;1792,55;0,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000198/2025;9480577;SIM;Vigente publicado;Fornecimento;KIT PARA CITOMETRO DE FLUXO;;;;;;;2025-10-31;2025-11-05;2026-11-05;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198788;9100,0;9100,0;0,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000324/2024;9456460;SIM;Vencido;Fornecimento;Compra de KIT PARA CITOMETRO DE FLUXO;;;;;;;2025-03-20;2025-03-24;2026-03-24;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194201;12898,0;12898,0;12898,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000399/2024;9468443;SIM;Vigente publicado;Fornecimento;Aquisição de BASE DE OLIGONUCLEOTIDEOS - EDIÇÃO GENICA POR CRISPR.;;;;;;;2025-06-12;2025-06-16;2026-06-16;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195381;5846,66;5846,66;5846,66
2025;2260;FUNDACAO EZEQUIEL DIAS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;63.067.904/0006-69;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000089/2025;9475151;SIM;Vigente publicado;Fornecimento;Aquisição de EQUIPAMENTOS.;;;;;;;2025-08-21;2025-08-25;2026-08-25;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197705;140722,01;140722,01;140722,01
2025;2260;FUNDACAO EZEQUIEL DIAS;LOCCUS DO BRASIL LTDA;05.094.718/0001-08;LOCCUS DO BRASIL LTDA;;PESSOA JURÍDICA;2261032 000088/2025;9473177;SIM;Vigente publicado;Fornecimento;KITS PARA EXTRAÇÃO E AMPLIFICAÇÃO DE ACIDOS NUCLEICOS;;;;;;;2025-08-19;2025-08-20;2026-08-20;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197147;110976,0;0,0;0,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LOCCUS DO BRASIL LTDA;05.094.718/0001-08;LOCCUS DO BRASIL LTDA;;PESSOA JURÍDICA;2261032 000405/2025;9490828;SIM;Vigente publicado;Fornecimento;AQUISIÇÃO DE TERMOCICLADORES;;;;;;;2025-12-17;2025-12-18;2026-12-17;Bens e serviços - Lei nº 14.133/21;Registro de preços não realizado no SIRP;Registro de preços não realizado no SIRP;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201638;290000,0;290000,0;0,0
2025;2260;FUNDACAO EZEQUIEL DIAS;LUDWIG BIOTECNOLOGIA LTDA;01.151.850/0001-53;LUDWIG BIOTECNOLOGIA LTDA;;PESSOA JURÍDICA;2261032 000189/2025;9484049;SIM;Vigente publicado;Fornecimento;"aquisição de ELETRODOS (CLORETO DE LITIO); DNTPMIX ; ACRILAMIDA/BIS-ACRILAMIDA; SOLUCAO REMOVEDORA DE NUCLEASES; AGUA ULTRAPURA e DETERGENTE NAO IONICO";;;;;;;2025-12-04;2025-12-09;2030-12-09;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199560;3740,0;3740,0;2140,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;MAQNETE COMERCIO E SERVICOS LTDA -ME;;PESSOA JURÍDICA;2261032 000057/2025;9473984;SIM;Vigente publicado;Fornecimento;EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL;;;;;;;2025-08-22;2025-09-01;2027-03-01;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197341;109920,0;37920,0;37920,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;MARCELO LUIZ CLEMENTE BRANDAO -ME;;PESSOA JURÍDICA;2261032 000186/2025;9476517;SIM;Vigente publicado;Fornecimento;"Compra de INSUMOS DE FAZENDA/JARDINAGEM/VETERINÁRIOS: ADUBO QUIMICO; FACAO; FOICE; SELA; ENXADA DE MULTIAPLICACAO; FACA PARA ROCADEIRA; ROCADEIRA; FIO DE NYLON PARA APARADOR DE GRAMA; CARRETEL PARA EQUIPAMENTOS AGRICOLAS; MANTA ABSORVENTE SINTETICA; LAMINA DE CORTE PARA ROCADEIRA; PODAO MANUAL e SERROTE PARA PODA";;;;;;;2025-09-01;2025-09-05;2026-09-05;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197926;1391,0;1391,0;1391,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MASTERMED COMERCIAL LTDA -EPP;02.662.841/0001-90;MASTERMED COMERCIAL LTDA -EPP;;PESSOA JURÍDICA;2261032 000320/2025;9485426;SIM;Vigente publicado;Fornecimento;Aquisição de bolsas de sangue;;;;;;;2025-12-03;2025-12-04;2027-12-04;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199729;7488,0;1950,0;1950,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MASTER TECH EQUIPAMENTOS PROFISSIONAIS LTDA;19.741.896/0001-98;MASTER TECH EQUIPAMENTOS PROFISSIONAIS LTDA;;PESSOA JURÍDICA;2261032 000086/2025;9473979;SIM;Vigente publicado;Fornecimento;BOLSA PLÁSTICA PARA COLETA BACTERIOLOGICA, CARTELA PARA UTILIZACAO DO REAGENTE CROMOGENICO, SUBSTRATO CROMOGENICO E FLUOROGENICO, SUBSTRATO COLORIMETRICO TMB, TOXINAS E ALBUMINA BOVINA;;;;;;;2025-08-12;2025-08-18;2026-08-18;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197338;560000,0;420000,0;280000,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MASTER TOOLS INSTRUMENTOS LTDA;03.079.826/0001-86;MASTER TOOLS INSTRUMENTOS LTDA;;PESSOA JURÍDICA;2261032 000355/2024;9468348;SIM;Vigente publicado;Fornecimento;Compra de INSTRUMENTOS DE MEDIÇÃO - DATALOGGER, PAQUIMETRO, TERMOMETRO, TURBIDIMETRO, TIMER, CRONOMETRO, VISCOSIMETRO, ALCOOMETRO, ELETRODO E OSMOMETRO;;;;;;;2025-07-31;2025-08-05;2026-08-05;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195344;16248,0;16248,0;16248,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MAT BIOTECH B.V.;23.946.325/0001-94;MAT BIOTECH B.V.;;PESSOA JURÍDICA;2261032 000123/2025;9475341;SIM;Vigente publicado;Fornecimento;Aquisição de KIT Teste de Ativação de Monócitos (MAT).;;;;;;;2025-08-26;2025-08-27;2028-08-27;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Fornecedor exclusivo;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197899;1897552,7;638242,9;609698,93
2025;2260;FUNDACAO EZEQUIEL DIAS;MAXCOR INDUSTRIA DE ETIQUETAS LTDA;26.389.171/0001-48;MAXCOR INDUSTRIA DE ETIQUETAS LTDA;;PESSOA JURÍDICA;2261032 000033/2025;9458883;SIM;Vigente publicado;Fornecimento;Aquisição de MATERIAL PARA ACONDICIONAMENTO E EMBALAGEM - ROTULO AUTO-ADESIVO.;;;;;;;2025-05-23;2025-05-26;2027-05-26;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Proced. anterior com ausência de licitantes interessados ou de propostas vál;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194426;330202,08;206137,31;104297,69
2025;2260;FUNDACAO EZEQUIEL DIAS;MERCK S/A;33.069.212/0008-50;MERCK S/A;;PESSOA JURÍDICA;2261032 000008/2025;9478657;SIM;Vigente publicado;Fornecimento;Aquisição de GERADOR ATMOSFERICO DE MICROAEROFILIA, SACO DE STOMACHER E SISTEMA GERADOR DE ANAEROBIOSE.;;;;;;;2025-10-06;2025-10-09;2030-10-09;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198112;84951,0;9864,43;7200,42
2025;2260;FUNDACAO EZEQUIEL DIAS;MERCK S/A;33.069.212/0008-50;MERCK S/A;;PESSOA JURÍDICA;2261032 000081/2025;9480872;SIM;Vigente publicado;Fornecimento;aquisição de REAGENTES FÍSICO-QUÍMICOS,;;;;;;;2025-11-04;2025-11-06;2028-11-06;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198920;1582,33;858,53;722,9
2025;2260;FUNDACAO EZEQUIEL DIAS;MERCK S/A;33.069.212/0008-50;MERCK S/A;;PESSOA JURÍDICA;2261032 000086/2025;9473977;SIM;Vigente publicado;Fornecimento;BOLSA PLÁSTICA PARA COLETA BACTERIOLOGICA, CARTELA PARA UTILIZACAO DO REAGENTE CROMOGENICO, SUBSTRATO CROMOGENICO E FLUOROGENICO, SUBSTRATO COLORIMETRICO TMB, TOXINAS E ALBUMINA BOVINA;;;;;;;2025-08-13;2025-08-18;2026-08-18;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197296;161680,0;78960,0;75200,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MERCK S/A;33.069.212/0008-50;MERCK S/A;;PESSOA JURÍDICA;2261032 000244/2024;9451457;SIM;Vigente publicado;Fornecimento;Aquisição de KITS - ANÁLISE DE ÁGUA.;;;;;;;2025-02-18;2025-02-19;2030-02-19;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193697;10000,0;4000,0;4000,0
2025;2260;FUNDACAO EZEQUIEL DIAS;MERCK S/A;33.069.212/0008-50;MERCK S/A;;PESSOA JURÍDICA;2261032 000284/2025;9485467;SIM;Vigente publicado;Fornecimento;Aquisição de SOLUÇÃO RINSE, CALDO SOJA TRIPTICASEINA, SISTEMA DE TRANSFERENCIA DE FLUIDOS ESTEREIS E MEIO DE TIOGLICOLATO.;;;;;;;2025-11-25;2025-11-26;2028-11-26;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199762;1678543,8;147252,52;147252,52
2025;2260;FUNDACAO EZEQUIEL DIAS;MERCK S/A;33.069.212/0008-50;MERCK S/A;;PESSOA JURÍDICA;2261032 000369/2024;9456601;SIM;Encerrado;Fornecimento;aquisição de MEIOS DE CULTURA;;;;;;;2025-03-19;2025-03-20;2026-03-20;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194239;3620,0;3620,0;3620,0
